0,-522.96705636968341,-522.96705636968341
1,-93.07328557087861,-308.02017097028101
2,-231.65466090507618,-282.56500094854607
3,-283.38164545671214,-282.76916207558759
4,-168.85391585259325,-259.9861128309887
5,-306.84280327155102,-267.7955612377491
6,-203.31120147119327,-258.58350984252684
7,-187.01385228494439,-249.63730264782902
8,-116.55644570293229,-234.8505407650627
9,-203.47461669021868,-231.71294835757831
10,-186.24099602772029,-227.57913450940941
11,-168.05491756366553,-222.6187830972641
12,-143.66991517708658,-216.54579325725047
13,-127.91701124622891,-210.21516597074893
14,-98.91949146837365,-202.79545433725721
15,-359.06571531702417,-212.56234564849265
16,-130.86915674007045,-207.75686394799723
17,-149.08999526824852,-204.49759346578898
18,-126.72026034786872,-200.40404961747737
19,-111.30395630026129,-195.94904495161657
20,-161.38236655773105,-194.30301264714583
21,-148.70607939012081,-192.23042477182651
22,-343.3905432985913,-198.80260383820757
23,-154.27426412409909,-196.94725635011972
24,-418.27508504486946,-205.80036949790971
25,-304.64050072289251,-209.60191300656288
26,-174.81039881755368,-208.31333840696993
27,-233.07086271619434,-209.19753570372794
28,-434.61146386135937,-216.97042977812902
29,-248.49036892171995,-218.0210944162487
30,-123.30398007865232,-214.96570363116493
31,-570.08116472471909,-226.06306179033857
32,-155.93475893285353,-223.9379617037481
33,-192.2259755724331,-223.00525622929769
34,-396.28310383512951,-227.95605187517859
35,-297.09528147799142,-229.87658603081229
36,-145.57625380890028,-227.59819867346332
37,-291.42573082115194,-229.2778705720867
38,-431.64838795406422,-234.46685819726562
39,-109.66549517791061,-231.34682412178171
40,-88.958140588631849,-227.87392940146097
41,-177.42632648920448,-226.67279599878822
42,-361.47925655286184,-229.80782996516203
43,-157.7850610761173,-228.1709488540474
44,-235.82938500146054,-228.3411363239899
45,-131.4823168649466,-226.2355098140107
46,-116.20540953847328,-223.89444385070141
47,-313.93747965742989,-225.77034043000822
48,-463.97839846719762,-230.63172936954268
49,-176.62734617500558,-229.55164170565197
50,-116.21284414678793,-227.32931234175268
51,-110.65611508060167,-225.08559700980746
52,-242.28772187089453,-225.41016540341286
53,-567.71299687991996,-231.7491067270519
54,-245.13077639440544,-231.99240981191286
55,-103.90583599159778,-229.70514956512153
56,-189.46746413027927,-228.99922525924711
57,-194.30967465209287,-228.40112955912377
58,-148.6569009008565,-227.04953246322091
59,-198.13848249514683,-226.56768163041971
60,-361.29331959685129,-228.77629864626283
61,-110.63524073331513,-226.87079771218302
62,-274.41334397891484,-227.62544130371845
63,-157.27075969163093,-226.52614940352959
64,-249.26962220719153,-226.87604898512438
65,-180.64818483976416,-226.17562680110376
66,-183.17823506086557,-225.53387468557784
67,-136.48574005866658,-224.22434329400562
68,-137.62051021991903,-222.96921527843912
69,-178.77526810669423,-222.33787317598564
70,-250.97136497507216,-222.74116179287415
71,-354.59764639239711,-224.57250185675645
72,-284.01081593068898,-225.38672533722124
73,-136.58768599557155,-224.18673831909084
74,-320.39576075894831,-225.46952528495561
75,-126.70203754359923,-224.1699530778325
76,-280.02284429427402,-224.89531530142267
77,-134.40832034020076,-223.73522562243264
78,-130.99031998143795,-222.56123947507825
79,-180.99552742793571,-222.041668074489
80,-155.66812419771492,-221.22224160687455
81,-112.13440824760468,-219.89190217566394
82,-160.40757056009463,-219.17522348150047
83,-146.01316752616663,-218.30424662488934
84,-253.118799996094,-218.71382960572703
85,-330.29541556937409,-220.0112899076299
86,-426.90683840501936,-222.38939966047343
87,-357.37508165805235,-223.92332786499136
88,-258.5635201133336,-224.31254350823116
89,-192.64698641216572,-223.96070398494155
90,-360.79299832121865,-225.46435557105448
91,-172.13170182890713,-224.88465281298767
92,-240.68578981914041,-225.05455751197857
93,-228.94262933015827,-225.09591997812942
94,-237.65618984829325,-225.22813334518378
95,-147.10996214047267,-224.41440239513472
96,-154.47240372159135,-223.69335086241779
97,-161.20536162594613,-223.05571831918849
98,-127.44527504984748,-222.0899562659628
99,-181.60547348849792,-221.68511143818813
100,-181.76395194584089,-218.27308039394973
101,-154.79996273199174,-218.89034716556083
102,-153.96689658755824,-218.11346952238563
103,-137.42436662991156,-216.65389673411767
104,-109.8556090195475,-216.0639136657872
