0,-188.8770226145279,-188.8770226145279
1,-245.17028917714367,-217.02365589583579
2,-376.82886688071534,-270.29205955746232
3,-164.73270626591923,-243.90222123457653
4,-152.52229538042008,-225.62623606374524
5,-120.63142382813137,-208.12710069114291
6,-352.47426415328607,-228.74812404287766
7,-172.6753686523644,-221.7390296190635
8,-120.0491021548326,-210.44014878970449
9,-292.27959015202447,-218.62409292593651
10,-163.18998679417868,-213.58462873214037
11,-253.88473339344935,-216.94297078724946
12,-167.19700838913985,-213.11635829508717
13,-263.73363237231047,-216.73187787203167
14,-258.45890543361554,-219.51367970947061
15,-426.78211319013747,-232.46795680201228
16,-302.97696509590742,-236.6155455251826
17,-414.90912043164627,-246.52074413109722
18,-226.32127355225987,-245.4576141006321
19,-264.12466311767724,-246.39096655148438
20,-306.5924728811159,-249.25770494813349
21,-245.98512307483878,-249.10895122662012
22,-162.53891089972552,-245.3450364297986
23,-273.99660042743756,-246.53885159636687
24,-133.93711475634532,-242.03478212276602
25,-120.5337240948538,-237.36166450630785
26,-130.12347397873299,-233.38987967195322
27,-158.53505765861763,-230.71649317147697
28,-88.81751283805859,-225.82342488411774
29,-342.57952861423564,-229.715295008455
30,-121.33189473817728,-226.21905629005894
31,-253.48884233543268,-227.07123710397684
32,-341.68754826641583,-230.54445865435378
33,-143.02092638560109,-227.97023711703753
34,-184.4835136312106,-226.72775930315674
35,-125.98555677834371,-223.9293647885786
36,-203.73331763665038,-223.38352567636434
37,-169.718561660766,-221.971289781217
38,-354.30363932222394,-225.36442694893515
39,-221.87830696594062,-225.27727394936028
40,-170.39372221286044,-223.93865073627492
41,-227.61757999369786,-224.02624429002307
42,-370.69806084520172,-227.43721676805046
43,-137.38954826737944,-225.39067884758069
44,-148.81954720943574,-223.68909814451081
45,-206.8513666362596,-223.32306050302708
46,-269.28253185277748,-224.30092159557495
47,-121.6831107879844,-222.16305053708348
48,-152.59289776475387,-220.74325150091352
49,-135.32940999877792,-219.03497467087081
50,-157.90289893342739,-217.83630651915621
51,-306.56592426564282,-219.54264532197325
52,-266.29130871418869,-220.42469557465654
53,-132.45364665380492,-218.79560207612226
54,-150.52727863827391,-217.55435983179774
55,-290.92935321973732,-218.86462757086812
56,-199.5419220220748,-218.52563273667877
57,-367.81413124163913,-221.09957236607465
58,-179.78445202192955,-220.39931608905525
59,-74.396837969035957,-217.96594145372157
