0,-393.28417219298666,-393.28417219298666
1,-148.74209929289069,-271.01313574293869
2,-159.46186404150467,-233.82937850912734
3,-384.39896739633031,-271.47177573092807
4,-167.09909821772322,-250.59724022828709
5,-407.0051148794841,-276.66521933681992
6,-242.9276315386642,-271.8455639370834
7,-132.62208528765848,-254.44262910590533
8,-355.42310033296206,-265.66268146446714
9,-164.59683478800315,-255.55609679682075
10,-147.32856152770057,-245.71722995417346
11,-267.78727691824622,-247.55640053451285
12,-256.40925845195761,-248.23738960508553
13,-163.47097000714791,-242.18264534809001
14,-219.8045715127854,-240.69077375906969
15,-168.17838118241667,-236.15874922302885
16,-153.79975061555444,-231.31410224611858
17,-258.15248331767822,-232.80512341676078
18,-302.32498609057188,-236.46406355748766
19,-157.65794509354026,-232.52375763429032
20,-306.3047614259566,-236.03713876722682
21,-223.88551840696516,-235.48479238721492
22,-116.27811383623073,-230.30189331978082
23,-265.03135442597932,-231.74895419920577
24,-154.20913365161351,-228.64736137730208
25,-141.7745495320998,-225.30609938325583
26,-106.56234759450469,-220.90818265033911
27,-321.15469215995392,-224.48841513282537
28,-274.26907082192588,-226.20498946693229
29,-138.61620731475122,-223.28536339519295
30,-173.73834883345762,-221.68707260287891
31,-370.19235294119022,-226.32786261345112
32,-230.29766256873805,-226.44815958179313
33,-112.40197617965597,-223.09386006996559
34,-188.38191343663465,-222.10209016615613
35,-378.20368529566406,-226.43824558642027
36,-445.0137801030196,-232.34569246524728
37,-141.57124033989183,-229.95689109352742
38,-452.32232012514129,-235.65856876100472
39,-222.58828414052604,-235.33181164549268
40,-84.861702128097903,-231.66180897433671
41,-262.01788420511497,-232.38457267030762
42,-271.07761537750366,-233.28441087280055
43,-228.99346978447068,-233.18688948442943
44,-108.0230893009721,-230.40547170257483
45,-243.66939069316055,-230.69381776758757
46,-238.6992814136425,-230.86414678133343
47,-165.08071907274842,-229.49365870407121
48,-140.28671867264774,-227.67310890751153
49,-149.73457454236129,-226.11433822020851
50,-141.67716393290371,-224.45870735182999
51,-142.98716469542501,-222.89194691612991
52,-110.07533170410088,-220.76333153477088
53,-299.74939894358045,-222.22603648678589
54,-288.61129403739994,-223.43304116952433
55,-390.99669321214253,-226.42524924171389
56,-128.51488042405904,-224.70752347298313
57,-197.98270793219348,-224.24675079124538
58,-184.78764006893306,-223.5779523044265
59,-325.11005524359302,-225.27015402007927
60,-208.3462304793222,-224.99271265055867
61,-377.60433003044449,-227.45419035023426
62,-250.32531116968556,-227.81722401403508
63,-172.25628487965784,-226.94908434006044
64,-23.101979137098567,-223.81297502924562
65,-428.02366230686675,-226.90707635163383
66,-89.237802730746111,-224.85231107371013
67,-403.72550961044738,-227.48279928748568
68,-127.16675421755636,-226.02894356183452
69,-185.93920129477738,-225.45623295801943
70,-162.49559206461123,-224.56946336797142
71,-81.600330500463414,-222.58378096703385
72,-165.36531478724748,-221.79996636183131
73,-182.13512874841314,-221.26395504273106
74,-118.31142651776787,-219.89125466239824
75,-260.39911658050687,-220.42425284553121
76,-166.10232349779088,-219.7187732436125
77,-157.79125859263723,-218.9248307480872
78,-117.76633948895341,-217.64434351695894
79,-227.79847284714202,-217.77127013358617
80,-108.38974719913004,-216.42088096155584
81,-268.68678496888703,-217.05827003481596
82,-267.48877158361472,-217.66586643901837
83,-162.81620503092972,-217.01289427939827
84,-313.84025679623949,-218.15203972077288
85,-178.12028800431943,-217.68655423569786
86,-241.38686350786605,-217.95897158365381
87,-189.24808770578082,-217.63271153958706
88,-185.20526115010051,-217.26835816442431
89,-191.42122937764913,-216.98116784457127
90,-189.3248055270542,-216.67725177514799
91,-168.97671156797975,-216.15876764246138
92,-379.19318572283305,-217.9118259013901
93,-122.12680882171264,-216.89283635798927
94,-151.19320874079051,-216.20126133043982
95,-205.08259264452991,-216.08544186496158
96,-306.68539913732116,-217.01946204302715
97,-86.826211073758799,-215.69095948211626
98,-219.48554836155964,-215.7292886627167
99,-189.4525347880716,-215.46652112397024
100,-117.38182014674122,-212.70749760350776
101,-212.50609128291438,-213.345137523408
102,-271.75750028104142,-214.46809388580334
103,-164.79235091484247,-212.27202772098849
104,-371.95617564055328,-214.32059849521681
105,-245.03628490717958,-212.70091019549372
106,-268.58053161401523,-212.95743919624726
107,-142.38098026044781,-213.05502814597511
108,-244.70225657607017,-211.94781970840623
109,-159.57060918747274,-211.89755745240095
110,-222.79634878547702,-212.65223532497873
111,-68.057871140421653,-210.65494126720046
112,-160.62031277290114,-209.69705181040993
113,-154.804007985586,-209.61038219019426
114,-104.565799257935,-208.45799446764579
115,-79.126832367812952,-207.56747897949975
116,-199.43465026692155,-208.02382797601339
117,-120.53378720778643,-206.64764101491451
118,-110.19488679738762,-204.72634002198265
119,-213.32024139683986,-205.28296298501564
120,-130.48852712120345,-203.52480064196811
121,-114.74935756643548,-202.43343903356279
122,-146.54498205942517,-202.73610771579476
123,-148.54494562753757,-201.57124362781033
124,-121.70760364796182,-201.24622832777382
125,-266.34900710576858,-202.49197290351051
126,-266.68158335194084,-204.09316526108483
127,-63.93990311792767,-201.52101737066459
128,-116.2747534526609,-199.94107419697193
129,-400.11566993762665,-202.55606882320066
130,-251.84199805998989,-203.337105315466
131,-363.54514638123538,-203.27063324986648
132,-210.89716641301521,-203.07662828830922
133,-242.62022159915958,-204.37881074250424
134,-153.48986237054567,-204.02989023184338
135,-220.84997536717594,-202.45635313255846
136,-80.007272464455951,-198.8062880561728
137,-184.23888873451011,-199.23296454011907
138,-145.02110104685755,-196.15995234933624
139,-121.26636356005125,-195.14673314353152
140,-157.63740263509686,-195.87449014860147
141,-163.77872616781696,-194.8920985682285
142,-103.25777389918727,-193.21390015344528
143,-119.03230879893492,-192.11428854358996
144,-133.94394008095833,-192.37349705138979
145,-173.23785901454414,-191.66918173460365
146,-159.1784180739526,-190.87397310120676
